Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
HS,2012,201201,Jan-12,0,0,1,Imports,156,China,,140,Central African Rep.,,,,,,,,,TOTAL,All Commodities,,,,,,,,,1097399,,,0
HS,2012,201201,Jan-12,0,0,1,Imports,156,China,,710,South Africa,,,,,,,,,TOTAL,All Commodities,,,,,,,,,1894591924,,,0
HS,2012,201202,Feb-12,0,0,2,Exports,156,China,,140,Central African Rep.,,,,,,,,,TOTAL,All Commodities,,,,,,,,,1478728,,,0
HS,2012,201202,Feb-12,0,0,2,Exports,156,China,,577,"Other Africa, nes",,,,,,,,,TOTAL,All Commodities,,,,,,,,,172491,,,0
HS,2012,201202,Feb-12,0,0,2,Exports,156,China,,710,South Africa,,,,,,,,,TOTAL,All Commodities,,,,,,,,,572270640,,,0
HS,2012,201202,Feb-12,0,0,1,Imports,156,China,,140,Central African Rep.,,,,,,,,,TOTAL,All Commodities,,,,,,,,,4866860,,,0
HS,2012,201202,Feb-12,0,0,1,Imports,156,China,,710,South Africa,,,,,,,,,TOTAL,All Commodities,,,,,,,,,2876655711,,,0
HS,2012,201203,Mar-12,0,0,1,Imports,156,China,,577,"Other Africa, nes",,,,,,,,,TOTAL,All Commodities,,,,,,,,,195151,,,0
HS,2012,201203,Mar-12,0,0,1,Imports,156,China,,710,South Africa,,,,,,,,,TOTAL,All Commodities,,,,,,,,,4727072143,,,0
HS,2012,201203,Mar-12,0,0,2,Exports,156,China,,140,Central African Rep.,,,,,,,,,TOTAL,All Commodities,,,,,,,,,875070,,,0
HS,2012,201203,Mar-12,0,0,2,Exports,156,China,,710,South Africa,,,,,,,,,TOTAL,All Commodities,,,,,,,,,1118513683,,,0
HS,2012,201203,Mar-12,0,0,1,Imports,156,China,,140,Central African Rep.,,,,,,,,,TOTAL,All Commodities,,,,,,,,,2235938,,,0
HS,2012,201203,Mar-12,0,0,2,Exports,156,China,,577,"Other Africa, nes",,,,,,,,,TOTAL,All Commodities,,,,,,,,,642671,,,0
HS,2012,201204,Apr-12,0,0,1,Imports,156,China,,140,Central African Rep.,,,,,,,,,TOTAL,All Commodities,,,,,,,,,4548194,,,0
HS,2012,201204,Apr-12,0,0,1,Imports,156,China,,710,South Africa,,,,,,,,,TOTAL,All Commodities,,,,,,,,,4225713453,,,0
HS,2012,201204,Apr-12,0,0,2,Exports,156,China,,577,"Other Africa, nes",,,,,,,,,TOTAL,All Commodities,,,,,,,,,1179364,,,0
HS,2012,201204,Apr-12,0,0,2,Exports,156,China,,710,South Africa,,,,,,,,,TOTAL,All Commodities,,,,,,,,,1149050282,,,0
HS,2012,201204,Apr-12,0,0,2,Exports,156,China,,140,Central African Rep.,,,,,,,,,TOTAL,All Commodities,,,,,,,,,1190691,,,0
HS,2012,201205,May-12,0,0,1,Imports,156,China,,710,South Africa,,,,,,,,,TOTAL,All Commodities,,,,,,,,,4500438764,,,0
