Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
HS,2017,201708,August 2017,0,0,1,Imports,404,Kenya,,76,Brazil,,,,,,,,,TOTAL,All Commodities,,,,,,,0,,164486507,,,0
HS,2017,201708,August 2017,0,0,2,Exports,404,Kenya,,76,Brazil,,,,,,,,,TOTAL,All Commodities,,,,,,,0,,2020,,,0
HS,2017,201708,August 2017,0,0,1,Imports,404,Kenya,,392,Japan,,,,,,,,,TOTAL,All Commodities,,,,,,,0,,53111375,,,0
HS,2017,201708,August 2017,0,0,2,Exports,404,Kenya,,392,Japan,,,,,,,,,TOTAL,All Commodities,,,,,,,0,,4202144,,,0
HS,2017,201708,August 2017,0,0,1,Imports,404,Kenya,,699,India,,,,,,,,,TOTAL,All Commodities,,,,,,,0,,104133780,,,0
HS,2017,201708,August 2017,0,0,2,Exports,404,Kenya,,699,India,,,,,,,,,TOTAL,All Commodities,,,,,,,0,,4372212,,,0
HS,2017,201708,August 2017,0,0,3,Re-exports,404,Kenya,,699,India,,,,,,,,,TOTAL,All Commodities,,,,,,,0,,339,,,0
HS,2017,201708,August 2017,0,0,1,Imports,404,Kenya,,842,United States of America,,,,,,,,,TOTAL,All Commodities,,,,,,,0,,33926367,,,0
HS,2017,201708,August 2017,0,0,2,Exports,404,Kenya,,842,United States of America,,,,,,,,,TOTAL,All Commodities,,,,,,,0,,39088374,,,0
HS,2017,201708,August 2017,0,0,3,Re-exports,404,Kenya,,842,United States of America,,,,,,,,,TOTAL,All Commodities,,,,,,,0,,117779,,,0
HS,2017,201709,September 2017,0,0,1,Imports,404,Kenya,,76,Brazil,,,,,,,,,TOTAL,All Commodities,,,,,,,0,,4388681,,,0
HS,2017,201709,September 2017,0,0,2,Exports,404,Kenya,,76,Brazil,,,,,,,,,TOTAL,All Commodities,,,,,,,0,,38558,,,0
HS,2017,201709,September 2017,0,0,3,Re-exports,404,Kenya,,76,Brazil,,,,,,,,,TOTAL,All Commodities,,,,,,,0,,30032,,,0
HS,2017,201709,September 2017,0,0,1,Imports,404,Kenya,,392,Japan,,,,,,,,,TOTAL,All Commodities,,,,,,,0,,54807565,,,0
HS,2017,201709,September 2017,0,0,2,Exports,404,Kenya,,392,Japan,,,,,,,,,TOTAL,All Commodities,,,,,,,0,,3620788,,,0
HS,2017,201709,September 2017,0,0,1,Imports,404,Kenya,,699,India,,,,,,,,,TOTAL,All Commodities,,,,,,,0,,127982433,,,0
HS,2017,201709,September 2017,0,0,2,Exports,404,Kenya,,699,India,,,,,,,,,TOTAL,All Commodities,,,,,,,0,,4590869,,,0
HS,2017,201709,September 2017,0,0,3,Re-exports,404,Kenya,,699,India,,,,,,,,,TOTAL,All Commodities,,,,,,,0,,1139,,,0
HS,2017,201709,September 2017,0,0,1,Imports,404,Kenya,,842,United States of America,,,,,,,,,TOTAL,All Commodities,,,,,,,0,,35868365,,,0
HS,2017,201709,September 2017,0,0,2,Exports,404,Kenya,,842,United States of America,,,,,,,,,TOTAL,All Commodities,,,,,,,0,,38312385,,,0
HS,2017,201709,September 2017,0,0,3,Re-exports,404,Kenya,,842,United States of America,,,,,,,,,TOTAL,All Commodities,,,,,,,0,,78224,,,0
HS,2017,201710,October 2017,0,0,1,Imports,404,Kenya,,76,Brazil,,,,,,,,,TOTAL,All Commodities,,,,,,,0,,6948637,,,0
HS,2017,201710,October 2017,0,0,2,Exports,404,Kenya,,76,Brazil,,,,,,,,,TOTAL,All Commodities,,,,,,,0,,122785,,,0
HS,2017,201710,October 2017,0,0,1,Imports,404,Kenya,,392,Japan,,,,,,,,,TOTAL,All Commodities,,,,,,,0,,72727571,,,0
HS,2017,201710,October 2017,0,0,2,Exports,404,Kenya,,392,Japan,,,,,,,,,TOTAL,All Commodities,,,,,,,0,,4521333,,,0
HS,2017,201710,October 2017,0,0,1,Imports,404,Kenya,,699,India,,,,,,,,,TOTAL,All Commodities,,,,,,,0,,126409761,,,0
